id,sent0,label
4827,“THE CHINESE HAVE BEGUN TO USE THEIR HUMAN CORPES TO PROCESS INTO PRODUCTS SUCH AS CORNED BEEF TO SHIP TO AFRICA. Please share with your contacts..Very important”,0
4786,A large amount of sulfur dioxide was observed in Wuhan because up to 14000 bodies were incinerated,0
5729,"#BREAKING PRC has ordered its Central Command soldiers in PLA to seal off #Wuhan - a city of 11 million - just seal it off and be in biological warfare gear when doing it. Yet, CDC and WHO are ""nothing to see here move on",1
2411,Probably the last twitter day where Wuhan and coronavirus aren’t trending. Wuhan has a level 4 Bio lab and we’re blaming some girl eating a bat 🦇....😂,2
6276,Covid-19 outbreak: Cleaners work more hours on disinfection as firms struggle to meet soaring demand,2
4659,The new coronavirus was registered in 2004,0
991,FedEx confirms Houston employee tested positive for COVID19,1
6967,"if you can hold your breath for 10 seconds, you don't have covid-19",0
5629,"The statistics for accidental shootings are so low the CDC doesn't even have those numbers, but it reports accidental shooting deaths at about 400 a year. There are 4.7 million dog bites each year",1
1495,President Trump's family businesses are included in a category of companies barred from receiving certain kinds of aid from the Treasury Department to ease the economic impact of the novel coronavirus pandemic,2
194,"“A friend just alerted me that her friend who works in the emergency management team at the NYPD plans to put containment actions in place this weekend,” it reads. “It will look like the metro north shutting down, limited subway service, and only emergency vehicles on the road.”",0
1662,"An Indian girl claims that her father, a medical practitioner in the armed forces, has confirmed that the country will go into a lockdown from the next week. The girl quotes his father as saying, ""that all the army hospitals are now in direct contact with the Ministry of Health and now they have been ordered to create quarantine facilities everywhere."" The speaker claims that her father is in charge of one of the army hospitals, used for quarantining patients. She further quotes her father as saying that ""the Ministry of Health has instructed that the country is going to go on a lockdown for at least a month in the next five days.""",0
683,"MLB, Fanatics use old jersey material to make coronavirus masks, gowns",1
2686,“Here's A Running List Of Disinformation Spreading About The Coronavirus” https://t.co/EKx5XTKdC0,2
5775,"Drone footage of the the new hospital construction site in #Wuhan, #China for confirmed cases of #coronavirus. It'll take only 6 days to build. Yes, unbelievable, but they did the same during the SARS crisis",1
6249,"In 2015, more than 5,000 people in the USA died of influenza. Why the hub-bub with SARS and corona virus? The last corona virus bout I had, was years ago. I thought it was from the avocado dip, maybe the bean dip. A walk into the kitchen and I counted 22 empty bottles of Corona",2
4291,Pedro Sánchez has a medical team of 14 people to take care of him since the coronavirus crisis,0
4425,Aaj Tak channel telecasted a program that said drinking alcohol or smoking weed can cure COVID-19,0
4032,CDC warning people that morel mushroom increases coronavirus risk by 200%,0
2719,Mark Esper: ‘Rising threat’ China tops US’s adversaries list https://t.co/Ne6q6vT8wQ,1
4255,Private health insurance for public workers does not cover expenses related to coronavirus,0
4796,Does a sulfur dioxide pollution in Wuhan reveal that China is burning bodies of victims,0
4731,"20 million Chinese convert to Islam, and coronavirus does not affect Muslims",0
3353,After Contracting coronavirus.. Did Tom Hanks Get Wilson’s Ball In Quarantine,0
1892,‘Traumatized’ Africans Stranded in China by Coronavirus Plead to be Brought Home https://t.co/MJgKWXgrfo https://t.co/ZVbkCcgaYS,1
2631,Nepal confirms first case of new coronavirus | Article [AMP] | Reuters https://t.co/sWz0ftka7f,1
3907,"A graphic has been shared in multiple posts on Facebook alongside a claim it contains a quote from Philippine Vice President Leni Robredo that bats are the “enemy” in the novel coronavirus pandemic. The graphic is attributed to Inquirer.net, a Philippine media outlet",0
4083,Left-wing Spanish politicians Irene Montero and Pablo Iglesias have private sanitarian services waiting in front of their homes,0
548,China stole Coronavirus from Canada and weaponized it into a Bioweapon,0
6917,There is a COVID-19 case in FYI | Rivera Medical Center Inc,0
6889,#FakeNews | A news report claimed the #coronaviruslockdown announced by PM @narendramodi 'could be extended by a week' -- it is false,1
1282,"10 days of hospital building in 60 seconds ""New Wuhan hospital ready in 10 days, Chinese army to oversee""",2
6554,Coronavirus-related xenophobia is not spreading,0
3658,An image with human body figurines in a bowl that claims China is serving human baby soup in its restaurants,0
1675,"At a time entire China is affected by Coronavirus, Muslims are leading a fit life, devoid of any infections. Nobody has been affected by the aforementioned virus yet. To put an end to speculation why Muslims are safe and why they have not been infected by the virus, president Xi Jinping visited Muslim households on foot to see what they eat, and what habits they practise. He has held a few meetings with Muslim representatives to know what they eat, and what they do. He has been surprised after knowing the same. He has also gone around and observed the halal practises of Muslims, and found their way of eating healthier than others",0
1277,"""Hong Kong’s largest quarantine site with 300 homes to be ready in one to two months, sources say as city remains in grip of coronavirus outbreak""",2
1334,"""Coronavirus: US actions are ‘science based’ and aren’t overreaction, health official says""",2
3847,Mostly A photo shows coffins of people who died because of coronavirus in Italy – it shows that the virus is dangerous and you should stay inside,0
1343,The coronavirus is clobbering oil prices,2
2214,"@DailyCaller Tell the Chinese, Italians, S Koreans, Japanese, Iranians... #coronavirus panic is dumb These nations are reacting/panic to a total threat to their countries. Closing cities and regions must say something",1
227,"The novel coronavirus isn’t actually new, alleging it is proof of “how much the media controls people.”",0
4100,MOSTLY The World Health Organization offered the testing kits that they have available and to give it to us now. We refused them. We did not want to buy them.”,0
1726,Nigerian pastor who went to China to destroy coronavirus has been rushed to the hospital - Aficature,0
3673,Video shows bodies on the streets saying that this is the current situation in Italy,0
1568,"Dr. Li Wenliang, the whistleblower of the virus discovered a cure for COVID-19",0
191,"Americans are to stock up on two weeks of supplies, and a mandatory nationwide quarantine will soon be implemented in response to the COVID-19 pandemic",0
2509,In Fred Md we have Ft DeTrick which is like Wuhan China in that they make viruses that are highly contagious like the coronavirus and pass from person to person . The Wuhan China market is a cover story made by the chicoms to protect themselves and they knew a year ago coronaviru,2
4462,"Says Donald Trump tweeted, “Corona vaccine from Israel! Stock market up! Economy even stronger now! Besides US, Israel best at inventions: Judaism, olives. Wonderful vaccine, will stop Corona DEAD around world. Can’t make vaccines when being bombed, not have been possible without peace I created in Israel!”",0
4565,Says a photo shows a man wearing a “government issue Saint Laurent hazardous materials suit.”,0
530,Breaking: UK Prepares For Full Lockdown After Hundreds Of New Cases — Wuhan Super Virus Updates,0
420,The CDC in U.S. opted to develop its own coronavirus test and did not use the WHO’s protocol for the test,1
2234,Hashem is not very happy with this world! https://t.co/Ndzhz7XtE8,1
2267,"Notice how a communist country like China can just drag people out their homes against their will, even hurt them and more over the coronavirus. When you are an unarmed nation, the government can do what it pleases to their people Hey BernieBros #SocialismKills #2ndAmendment",2
4761,Dr. Chao Chien Kuo from Wuhan Central hospital said: drinking alcohol can prevent COVID-19,0
6345,"on the 26th, xukun donated 600.000 rmb (equal to $86500 usd) to 湖北省红十字会 in hubei, regarding the current situation in wuhan",1
3130,partially A table comparing COVID-19 stats for countries that did impose lockdown against countries that didn’t,0
3812,Fake quote of Senator of the Philippines Francis “Kiko” Pangilinan saying he wants children to be exempted from the lockdown,0
3097,“Mainstream media” used photo from 2017 movie as an image from Italy’s coronavirus morgue,0
980,Krispy Kreme will be offering free doughnuts on Mondays to health care workers,1
3453,People shouting ‘Allahu Akbar’ in Europe after the Coronavirus outbreak,0
1513,A Los Angeles County resident is believed to be the first juvenile to have died from the novel coronavirus in the United States. Los Angeles Mayor Eric Garcetti said the person was a teenager,2
1122,Coronavirus: British man forced to leave wife behind in Wuhan,2
1718,"Allegedly of the blaze in Aigburth, was shared on YouTube and Facebook, claiming a link between the mobile technology and Covid-19",0
499,No one has died from the coronavirus in the United States,0
48,A traveler from Beijing was caught at Dulles International Airport with a suitcase full of dead birds that the person tried to disguise as pet food,0
6911,hand sanitizer won't be effective against #Covid_19,0
4299,Cow Urine and Feces Can Treat Corona Virus 2019,0
6128,"China's death toll from a new virus rose to 259 on Saturday and a World Health Organization official said other governments need to prepare for""domestic outbreak control"" if the disease spreads in their countries",2
6584,NYC is investigating two new possible #coronavirus cases. Both patients have symptoms and were recently in China,0
4844,"Videos stating that 25,000 Chinese are being killed",0
532,Marijuana can treat 2019 novel coronavirus,0
4172,A secret invasion of 40 thousand american troops immune to COVID-19 is ongoing in Europe,0
3262,"A statement saying: “‘Serbs have’ lion’s genes’ that protect them from coronavirus, unlike Italians who have ‘weaker genes'” by pulmonologist Branimir Nestorovic",0
4222,Argentine President Alberto Fernández said that coronavirus dies at 26 degrees celsius,2
6352,Some great insights here about the need to be open and transparent with risk communications,1
5098,Bill Gates funds institute hold patent and also predicted outbreak and 65 Million Deaths,0
479,"Donald Trump stated on March 4, 2020 in a meeting at the White House: “The Obama administration made a decision on testing that turned out to be very detrimental to what we’re doing” on the coronavirus",0
4396,Hot air from hair dryers can kill Coronavirus,0
6565,widespread travel bans not needed to beat China virus,0
651,Singapore has begun penalizing people who refused to adhere to social distancing in the latest bid to curb the virus,1
4375,A doctor called Lupita Yamamoto Lupercio found the coronavirus vaccine,0
3570,Italians are throwing their money on the streets as it is useless to them now in the time of Coronavirus scare,0
6877,A video massively viral on social media was shared with the false claim that people from Italy and Iran were hiding in a Patna mosque to avoid getting tested for coronavirus,1
2340,Japan's health minister asked citizens to avoid crowded places like subways. This coronavirus is causing states to adapt by radically altering their way of life. How long will this last? https://t.co/O9b9QDRQQx,1
1160,Hongkongers’ online orders for masks cancelled as overseas suppliers report shortages,2
2447,California coronavirus case may be first from unknown origin - https://t.co/u17PBFgvdL https://t.co/yTbG7Ndf6E,2
4015,Ecuadorean President Lenin Moreno and family quarantined in luxury Galapagos home,0
6551,Bullet shot in Wuhan now,0
188,Drinking a lot of water will eliminate the coronavirus,0
1750,"WHO is floating around on whatsapp, saying that it has announced a lockdown schedule",0
3724,"No, you won’t be charged with a 135 euro fine if you’re driving with several other persons in your car during the lockdown",0
2284,That is pure evil. Whether this is in China or not doesn't matter. The Chinese did the same with poultry when Avian Flu struck. Only a large asteroid strike on Beijing will improve things. https://t.co/uQPegWA3bx,2
3496,Vitamin C and warm water with lemon are effective ways of preventing COVID-19,0
3937,Helicopters are going to spread chemicals against the coronavirus,0
5683,"As the #WuhanCoronavirus epidemic continues to affect the city and surrounding regions and countries, I talked to @cbcradio’s evening current affairs show @cbcasithappens about how people are feeling on the ground and what led to the current outbreak, including #CCP’s handling",1
4747,The amount of ACE2 East Asian people have is 4-5 times more than non-East-Asians. That is why they get infected easily,0
812,Turner Classic Movies to offer at-home film festival after coronavirus outbreak cancels event,1
5253,"Close-up of a bat soup bowl that is eaten in Wuhan, or elsewhre in China",2
574,"President at First Responders Children's Foundation, Jillian Crane, discusses how the benefit special will pay tribute to health care workers on the front lines working to treat COVID-19 patients; ‘FOX Presents the iHeart Living Room Concert for America’ will air on Sunday at 9 p.m. ET",1
4402,Photos purporting to show the collapse of a temporary hospital in Wuhan,0
771,"Miami Beach Fire and Rescue has formed the first COVID-19 response unit in South Florida, assembling a team of firefighters and paramedics dedicated solely to 911 calls involving suspected coronavirus patients",1
2265,Are coronavirus diseases equally deadly? - https://t.co/8klzWnw0bq #GoogleAlerts,1
3726,"In Costa Rica, the Red Cross and Walmart are giving out emergency funds for COVID-19",0
124,"“We have friends who are getting sick. It’s very stressful,” Higgins told NBC News over the phone from her home in Bergamo, where she, like everyone else, is under government-ordered home isolation, even though she and her family are not sick",1
6149,The Philippines has reported the first death outside of China from a new virus as the World Health Organization tells countries to prepare in the event the disease spreads among their populations,2
7150,"""Who would have known that a simple cup of tea would be the solution to this virus."" The Chinese doctor Li Wenliang, who was hailed a hero for his efforts to raise the alarm about the virus early on in Wuhan, and who later died of the disease",0
4667,"Many corposes floated in the river in Tainan, Southern city in Taiwan",0
6712,The total number of people infected with COVID-19 on the ship rose to 355 on Sunday. The infected Indians have been sent to medical facilities for further treatment and quarantine,2
5712,Symptoms of 2019-nCoV include:A fever Dry cough Shortness of breath Trouble breathing,1
6412,CDC's Vaccine Schedule May Be Harmful To Children,0
4853,Russian doctor taught: washing your nostril with soap can prevent COVID-19,0
6093,"the flu: *results in 500,000 hospitalizations and 30,000 deaths a year in the usa* americans: *don't even get the fucking flu shot consistently* coronavirus: *resulted in 0 deaths in any country outside of china* americans: *HYSTERICALLY USING IT AS AN EXCUSE TO BE ANTI-CHINESE*",2
971,Carey tweeted that she had to cancel a March concert in Hawaii due to “evolving international travel restrictions.”,1
2877,Staff test positive for COVID-19 at a Pakistani bank branch in Rawalpindi,0
1819,Methanol can protect you against the virus,0
5628,"The CDC has studied Gun Violence before, in 2013. They also looked in to Defensive uses of firearms, and found that when you added up Active and Passive uses, you had between 500,000 and 2 Million uses every year",1
994,"Lakewood Church is partnering with the Gulf Coast Regional Blood Center to hold an emergency blood drive on Monday, March 23 through Friday, March 27 from 9 a.m. to 6 p.m. daily",1
1965,This account approves this way of giving back to the community https://t.co/wOgXNAs75Z,1
5879,"What progress? There are 65 Ugandan Students in Wuhan, the epicentre of the Novel Coronavirus outbreak but the Gov’t (not even through the embassy) has reached out to the students",2
6690,11 patients were admitted to San Lazaro Hospital and 3 of them are Chinese nationals from Wuhan,2
5809,Thankfully I don’t wear glasses,2
693,New York to start blood plasma treatment for COVID-19,1
2534,Fiat Chrysler Plans To Halt Work At Serbia Plant Due To Coronavirus,1
3343,Pictures of The Korean Delegation Infected With coronavirus In Palestine,0
3885,Clorox Already Knew About coronavirus And coronavirus Isn’t New Virus,0
1870,"Wuhan residents chant ‘Keep it up, Wuhan’ out of their windows to boost ... https://t.co/lBJ1rQLWRf via @YouTube",1
2337,* Coronavirus threatens World Indoor Athletics championships in Nanjing https://t.co/G6avEIdwpz,1
6226,"Today, @realDonaldTrump spoke with President Xi Jinping of China. President Trump expressed confidence in China’s strength and resilience in confronting the challenge of the 2019 novel coronavirus outbreak",2
5876,"The US government is racing to evacuate Americans from Wuhan as China sends reinforcements to the city where the deadly coronavirus outbreak began.@RamyInocencio is covering the virus, which is now spreading faster:",2
6023,Coronavirus: Australia plans island quarantine as foreigners leave Wuhan,2
2971,A network of Canadian scientists are making excellent progress in Covid-19 research,1
6183,2nd person-to-person transmission of coronavirus reported in US -- SmartNews,2
3814,IN Biden claims that Trump eliminated the White House pandemic office,2
475,Coronavirus Hoax: Fake Virus Pandemic Fabricated to Cover-Up Global Outbreak of 5G Syndrome,0
4927,"Share this post on Facebook, you can get free face masks",0
2294,"Singapore expects economy to be hit by Wuhan virus, is now screening every flight landing at Changi Airport. #coronavirus #tourism #WuhanCoronavirus https://t.co/1rjFRPCUwv",2
3140,Images of money thrown on streets by helpless Italians,0
4411,"A Facebook post shared 25,000 times features an image of a letter purportedly from a US hospital recommending people drink alcohol to help reduce the risks of novel coronavirus infection",0
5951,"“We should be planning for a pandemic,” Dr. Nancy Messonnier, #CDC’s National Center for Immunization and Respiratory Diseases on the #Wuhan #coronavirus",2
5581,I’m covered in the blood of Jesus. This corona won’t touch me,1
4925,Woman eats bat soup contaminated with coronavirus in China,0
3069,Covid-19 is no more harmful than the common cold,0
2843,Australian hospitals issued a warning over petrol pumps’ role in COVID-19 spread,0
1380,"“Flying into Wuhan was otherworldly, the normally crackling busy airspace was dead silent.” IAF C-17 pilot who captained rescue flight to Wuhan exactly a month ago, joins me on @IndiaToday with the amazing story of his mission. Must watch @ 1.30pm on @IndiaToday TV",2
2484,Exclusive: Chinese Resident Who Lives 1200km From Wuhan Says Self-imposed Quarantine May Last 2 Months https://t.co/lnvm061CVG via @BradleeDean1,1
2932,Assam has been completely locked down due to Covid-19,0
6292,this koronavirus it's a deadly disease and it's already spreading far don't go out without having a breath mask,1
6697,"UK loses track of 1,460 Chinese visitors who flew there from Wuhan",2
800,5 members of Missouri family test positive for coronavirus,1
1722,"Bill Gates, the Microsoft billionaire published a long message, encouraging people to reflect positively on their lives during the coronavirus outbreak",0
1014,A 37-year-old woman who flew from Los Angeles to Beijing last week before testing positive for coronavirus could reportedly face up to seven years in prison in China for allegedly hiding her symptoms,1
5922,Fight Against Wuhan Coronavirus Complicated By Return Of Lunar New Year Travelers From Outside China http://dlvr.it/RNsyf4,2
5757,Huge Was just told by a Chinese reporter that CCP authorities are allowing disinformation to spread on social media to downplay to the full extent of the Wuhan virus outbreak,1
4056,“Sunlight actually can kill the [novel coronavirus].”,0
7152,"#Repost | No confirmed case of coronavirus in India so far, but over 100 currently under observation Civil Aviation Ministry has initiated the thermal health screening of passengers arriving from China, where the novel virus has killed 80 people so far. https://t.co/gcLSkdyuwx",1
3147,"A PSOL (Brazilian left-wing oppositon party) state representative was arrested, heavily intoxicated, while attending a party during the COVID-19 lockdown in Niterói, Rio de Janeiro",0
6009,"I watched a documentary about what a new ""1917 flu outbreak"" would look like in 2020. I swear you and your Government were the bumbling, stumbling, fumbling government portrayed in the doco. #LifeImitatingArt Im so fucking glad Hawke/Keating were in charge in the 80's",2
2009,"Advisories released by the Health Ministry have repeatedly stressed on the importance of personal hygiene to prevent the spread of #coronavirus. And yet at the Manesar camp, students quarantined complain of shortage of water, unhygienic conditions. :-| https://t.co/zbdrMGYtdN",1
4894,The Asterix comic books and the Simpsons predicted the coronavirus outbreak,0
6067,Factbox: Airlines suspend China flights over coronavirus,2
5155,Publication broadcasts a video of “the market of terror from which the coronavirus originated”,0
6186,Thai doctors claim drug cocktail treats Coronavirus - more at https://buff.ly/2UmgSEW #Thailand Doctors in Bangkok believe they've discovered a cocktail of drugs that effectively treats the Wuhan Coronavirus. At a media briefing yesterd… https://buff.ly/37SHpxF,2
3769,A statue of the Virgin Mary from Loreto will be carried by a plane over Italy to ask for the pandemic of Covid-19 to stop,0
1234,"If the China coronavirus doesn’t get you in Malaysia, fake, racist news about it might",2
6101,"At this time, the risk to Americans remains low, and we are working to keep it that way. We will continue our work to monitor, respond to, and mitigate the spread of the #coronavirus and ensure that Americans have the most accurate and up-to-date health and travel information",2
4139,Italian airforce’s airshow to motivate the public under quarantine,0
3578,Here’s the new certificate that the Ministry of the Interior is now requesting to citizens in order to leave their house,0
1914,"Do disinfectants kill the coronavirus? Yes, they can. The CDC suggests that anyone exposed to an infected patient clean all ""high-touch"" surfaces, such as counters, tabletops, doorknobs, bathroom fixtures, toilets, phones, keyboards, tablets and bedside tables. https://t.co/RBMUfVFgVg",1
2262,"@jburnmurdoch I have a couple of questions: where did the US number of well over 1,000, almost 2000 come from? Is it a projection? Or does it include presumed positives that the CDC is not counting? And what is the start date",2
3320,The Sudanese Minister Did Put A Mask While Meeting The Chinese Ambassador,0
4422,A case of coronavirus was confirmed in Sincelejo in Colombia,0
2450,"With fears over the spread of Coronavirus mounting, local assisted living facilities like Poet's Walk in Cedar Park are doubling cleaning procedures. This morning, health officials said those older than 65 are most at risk of the disease. Full story tonight at 6 on @cbsaustin. https://t.co/yW8LceBvEj",1
4701,"Coronavirus Sars-Cov-2 sites in Parabiago e Nerviano (Lombardia, Italy)",0
2873,"After discovering a doomsday asteroid was approaching Earth, world leaders created the COVID-19 pandemic in an effort to distract the world population and force everyone to spend time with their families during Earth's final days",0
6173,Shanghai stocks hit by $370 billion wipeout as virus fears pound Chinese markets -,2
6742,there are vaccines to prevent or medicine to treat COVID-19,0
4975,New Confirmed Case Of coronavirus In The Macarthur Region of Australia,0
6901,hotels/resturants will remain closed till 15th October 2020 due to #Coronavirusoutbreak,0
4230,UNICEF’s advice on preventing COVID-19,0
2591,@realDonaldTrump Coronavirus soared in China. But there is no evidence suggesting that it started in China. I get it coming from you. You are logicless,1
1580,18 nations including USA and UK wants NARENDER MODI as leader for TASK FORCE for CORONA..what a proud moment for INDIA..believe in him and INDIA will win,0
3828,"A screenshot of a purported internal email disclosing that a bank in the Pakistani city of Rawalpindi was closed after an employee tested positive for the novel coronavirus, COVID-19, has been shared on Facebook, Twitter and WhatsApp",0
2734,Sky wanna justice say I Twitter please all be in a street so all can see truth soon so more people can be ok sky is prove for Corona Elizabeth fault and they cost the they see the end for them they get death sentence n they be send hell https://t.co/io9vtMFqDC,2
2026,Chinese officials at outbreak epicenter to add back previously confirmed cases to tally #Coronavirustruth #coronavirus #COVID19 #CoronavirusOutbreak #coronaviruschina https://t.co/norSFSibzx,2
472,People Of Color May Be Immune To The Coronavirus Because Of Melanin,0
1278,Local Red Cross under fire over China coronavirus donation mess,2
6285,A U.S. resident who recently traveled to China has been diagnosed with the newly identified Wuhan coronavirus that has sickened more than 300 people and killed at least six in China,1
916,"Vietnam veteran, 9/11 first responder walks streets with flag as coronavirus hits NYC",1
6277,Coronavirus: Why have two reporters in Wuhan disappeared,2
3810,Four men were tested positive to COVID-19 in Cameroon and ran away from the hospital,0
2709,Technology in health solutions and human life. #AdoptTechnology👇👇 https://t.co/yD7oVkSkjK,1
2453,Two cases of coronavirus confirmed in metro Atlanta-Praying for the health safety of our community and our state... https://t.co/QNiAUhunYZ,1
263,"Canadian lab's shipment of Ebola, Henipah viruses to China",0
1421,"The US Army says mitigation efforts to blunt coronavirus' spread ""have proven insufficient"" within it and it is suspending ""non-mission essential functions,"" including certain non-critical and physical fitness training, according to an internal directive",2
2921,China develops COVID-19 vaccine,0
5687,"The high speed railway we never wanted, the “co-location” joint checkpoint we never wanted, the #WuhanCoronavirus we never wanted, all proudly presented by the government we never wanted",1
4168,Indian Ministry of Health and Family Welfare as issued an office memorandum declaring compulsory holiday in four Indian states,0
2542,Coronavirus whistleblower Dr Li Wenliang’s death sparks anger in China https://t.co/B2oE8U73hX https://t.co/4kHXjrB4E2,1
6320,A Chinese army (PLA) medical team has departed from Shanghai going to Wuhan to help deal with the outbreak of the Coronavirus,1
2623,"@Drewdini_ @_cDoVa [If this would happen it would screw me over.] It wd help whole economy, business, US security overall, compete w China. No more taxes are needed. (But they want to tax AI trading.) Youre right if you mean house prices probly rise due to sudden student demand for homes",2
7155,The data seems to show human resistance to #coronavirus seems to be getting stronger day by day even with no vaccine. The bad news: it seems to be very easy to get and transmit with symptoms not showing up for a week or longer. https://t.co/sZgU3rVCJu,2
3081,Arbido is a miracle cure for Covid-19,0
1632,"A video of police apprehending a man threatening people with a gun in Brazil's Sao Paolo area, is viral with claims that it is from Italy, where the police is coming down heavily on people who are venturing out during the lockdown",0
5381,The same Iranian lawmakers who routinely chant “death to America” are going to be dependent on America’s pharmaceutical industry to save them from the coronavirus,1
5822,"CORONAVIRUS OUTBREAK: The 2nd U.S. case of the pneumonia-like illness was confirmed in Chicago Friday, as @CDCgov checks at least 63 possible domestic cases. Coronavirus has killed more than 40 in China and infected more than 1,000, Dean Reynolds reports",2
6144,"But honestly being in China gives you a better chance to get treated when you have the corona virus than here in Botswana, and yes we love our people but traveling is very selfish given you putting a nation of just 2 million in danger, some sacrifices have to be made at times to",2
559,"South Korea adopts 'no-tolerance' coronavirus quarantine policy, violators risk deportation, jail",1
2278,"Check this flow chart before you freak out. If you can breathe normally, you’re probably ”just sick” 😉 https://t.co/gpqB5RNMXR",1
982,HISD cancels food distribution as COVID-19 precautions heighten,1
7140,"As the Coronavirus situation remains ever-changing, the safety of our customers and employees remains our top priority. Starting tomorrow, we’ll be temporarily closing all U.S. and Canada Banana Republic stores for the next two weeks, and will support our impacted employees with continued pay and benefits during this time. If you’re feeling like there’s a lot going on right now, we’re right there with you. Community means everything to us, and we will continue to lift each other up and come through this stronger, together",1
2958,Breathing hot air from a hair dryer or in a sauna can prevent or cure COVID-19,0
2095,@HMeemaw @realDonaldTrump Have you actually spoken to any farmers? I live in rural NWMO surrounded by family farms. EVERY farmer I've talked to has said what DJT is doing has needed to be done for years. Past admins never took a stand against the shaft they'd been receiving from China,2
4513,Patents Mean Deadly Diseases And Viruses Were Created Or Invented In A Lab,0
2841,"Corona virus is going to severely impact global manufacturing no doubt. The power and strategic importance of local production capability becomes apparent. In this regard, Australia is not in a good place. On the plus side, though we grow a lot of food and we have CSL. \o/",2
3701,Streaming apps Netflix and Amazon Prime give free subscriptions during COVID-19 outbreak in India,0
3856,Australian researchers have found that bananas can help prevent infection of COVID-19,0
6683,Public service announcement - most DNA test kits don't test for the Wuhan Betacoronavirus but test for Alphacoronaviruses like NL63 and 229E. It's not even in the same family,2
1043,Work to convert the Day Patient Unit at Guernsey's Princess Elizabeth Hospital into an Intensive Care Unit (ICU) has been completed in two weeks,1
6072,"Confirmed #WuhanCoronavirus cases far exceeds that of SARS in 2003. Hubei Province added another 300 cases. Global total now at 8,233 with 171 dead. Death rate not as high as SARS but prompting economists to warn of lower #China growth",2
5106,Corona Virus Has Been Discovered Since 2012 by Ali Mohamed Zaki,0
6850,Surgical masks protect against the new coronavirus,0
5599,"McConnell ally says Senate won't take up House #coronavirus bill until after recess. “The Senate will act when we come back and we have a clearer idea of what extra steps we need to take,” Sen. Lamar Alexander told reporters",1
206,"THE SYMPTOMS 1. It will first infect the throat, so you'll have a sore throat lasting 3/4 days 2. The virus then blends into a nasal fluid that enters the trachea and then the lungs, causing pneumonia. This takes about 5/6 days further. 3. With the pneumonia comes high fever and difficulty in breathing",2
7128,"The late-night host and Bravo's leading man, 51, revealed he tested positive for coronavirus on Friday. ""After a few days of self-quarantine, and not feeling great, I have tested positive for Coronavirus,"" he wrote on social media. ""As much as I felt like I could push through whatever I was feeling to do #WWHL from home, we’re putting a pin in that for now so I can focus on getting better. I want to thank all the medical professionals who are working tirelessly for all of us, and urge everybody to stay home and take care of themselves.""",1
5286,A CBC news report would have said that Chinese scientists from a Canadian lab sent the coronavirus to Wuhan,0
7126,"Known for his role in ""Game of Thrones,"" Kristofer Hivju, 41, told the world about his COVID-19 diagnosis on Monday. In his Instagram post, he explained that he's in ""good health"" and asked fans to ""be careful, wash your hands"" and maintain the proper distance between themselves and others",1
1386,"Coronavirus cases in US should not cause mass panic, experts warn: 'You are more at risk for the flu'",2
6060,And we're still being Americans back from China. I realize how terrible it would be to be stranded over there. But,2
2179,@opiecomments @CursedGott European people have no allies...only enemies... Who gives a fuck what they are doing in china..look and protect ur own gardens,2
5971,"China's Hubei province has reported a 25 more deaths from the novel coronavirus, according to state TV, after 840 new patient cases were confirmed on Tuesday alone",2
4250,Chinese people prayed with Muslims due to fear of COVID-19,0
2235,"ICYMI: I’m honored to have Chatham Police Chief Peter Volkmann, a leader in Columbia County working on the front lines of the opioid epidemic, as my guest for Tuesday's #SOTU. https://t.co/bVaTHUXdjt",1
6885,There are photos of 'coronavirus patients in Italy' on the streets,0
5299,A Chinese woman from Wuhan arrived in France with suspected symptoms of coronavirus,0
1540,"About two billion people worldwide are affected by a partial or total lockdown, curfew or some restrictions on their movement due to the coronavirus pandemic",2
6636,Official death toll over 900 but we all know those figures are being watered down,0
1261,China outbreak forces Hyundai to suspend flagship SUV production,2
5355,NEW: 2 health care workers in California test positive for coronavirus after contact with a previous case,1
1066,Coronavirus bill more than double the size of FDR’s New Deal,2
5056,The Taiwanese flag is printed on masks to prevent Chinese from buying up,0
4493,Claim that the coronavirus has been discovered in poultry,0
3930,Partially There is a study that establishes the relationship between ibuprofen and the severity of the virus infection. . . apparently what Ibuprofen does is facilitate the reproduction of the virus,0
2559,PHE reaches crucial step in fully sequencing novel coronavirus https://t.co/mqIVDcAkEh #China #Community #Disease #Genome #Government #Human #Mutation #PublicHealth #Research #Scientists #Secretary #Testing #UK #UKGovernment #World #WorldHealthOrganization https://t.co/8l2TTh4Uv3,2
2868,"A post claiming that a teacher at a school in Havana, Windhoek, has tested positive for covid-19 has been circulating on social media platforms",0
29,U.S. President Donald Trump cut funding for the Centers for Disease Control and Prevention (CDC),2
5740,Wuhan Coronavirus blamed on bat soup as pics emerge of people eating the Chinese delicacy,1
4140,Ireland is going to go into a full lockdown,0
4663,Italian Red Cross gives the recipe for making amuchina (hand sanitizer) at home,0
3766,“Go to 2020census.gov and fill out this census form so you can get your stimulus check.”,0
1564,Tea made with lemon and bicarbonate (baking soda) alkalize the immune system as it becomes acidic in the night and that Israel has no deaths as Israelis regularly drink this concoction,0
2839,@MaddowBlog @maddow Rachel I’m Canadian and my daughter is a teacher in Seoul SK and she just text me and said in the past 3 days the coronavirus cases has triple and the schools are all closing down and the available of masks are almost impossible to get,2
