id,sent0,label
4692,A book by D.Koontz (The Eyes of Darkness) predicted COVID-19 in 1981,0
5286,A CBC news report would have said that Chinese scientists from a Canadian lab sent the coronavirus to Wuhan,0
7126,"Known for his role in ""Game of Thrones,"" Kristofer Hivju, 41, told the world about his COVID-19 diagnosis on Monday. In his Instagram post, he explained that he's in ""good health"" and asked fans to ""be careful, wash your hands"" and maintain the proper distance between themselves and others",1
1386,"Coronavirus cases in US should not cause mass panic, experts warn: 'You are more at risk for the flu'",2
3284,A link offering registration for United States humanitarian aid to other countries for the coronavirus,0
6060,And we're still being Americans back from China. I realize how terrible it would be to be stranded over there. But,2
2179,@opiecomments @CursedGott European people have no allies...only enemies... Who gives a fuck what they are doing in china..look and protect ur own gardens,2
5971,"China's Hubei province has reported a 25 more deaths from the novel coronavirus, according to state TV, after 840 new patient cases were confirmed on Tuesday alone",2
4250,Chinese people prayed with Muslims due to fear of COVID-19,0
2235,"ICYMI: I’m honored to have Chatham Police Chief Peter Volkmann, a leader in Columbia County working on the front lines of the opioid epidemic, as my guest for Tuesday's #SOTU. https://t.co/bVaTHUXdjt",1
6885,There are photos of 'coronavirus patients in Italy' on the streets,0
5299,A Chinese woman from Wuhan arrived in France with suspected symptoms of coronavirus,0
1540,"About two billion people worldwide are affected by a partial or total lockdown, curfew or some restrictions on their movement due to the coronavirus pandemic",2
6636,Official death toll over 900 but we all know those figures are being watered down,0
1261,China outbreak forces Hyundai to suspend flagship SUV production,2
2976,Genuine Philippine Department of Health advisory states clinics will turn away people showing COVID-19 symptoms,0
5355,NEW: 2 health care workers in California test positive for coronavirus after contact with a previous case,1
1066,Coronavirus bill more than double the size of FDR’s New Deal,2
5056,The Taiwanese flag is printed on masks to prevent Chinese from buying up,0
4493,Claim that the coronavirus has been discovered in poultry,0
5373,"It occurs to me that the world wide death rare for the Coronavirus is 2 to 3% yet there have been 91 reported cases of the virus in the US and already 6 deaths, which makes the death rate here at about 7%. That's 3 to 4 times higher than the rest of the world",1
29,U.S. President Donald Trump cut funding for the Centers for Disease Control and Prevention (CDC),2
6470,"No termination of flights and trains from #Wuhan hence allowing #ChinaPneumoniaentering HONGKONG, putting all lives of medical frontline workers in jeopardy",0
4663,Italian Red Cross gives the recipe for making amuchina (hand sanitizer) at home,0
3766,“Go to 2020census.gov and fill out this census form so you can get your stimulus check.”,0
1564,Tea made with lemon and bicarbonate (baking soda) alkalize the immune system as it becomes acidic in the night and that Israel has no deaths as Israelis regularly drink this concoction,0
2839,@MaddowBlog @maddow Rachel I’m Canadian and my daughter is a teacher in Seoul SK and she just text me and said in the past 3 days the coronavirus cases has triple and the schools are all closing down and the available of masks are almost impossible to get,2
1865,UK to send another civilian aircraft to help Britons leave Wuhan https://t.co/oWJOnUu1Fv,1
1790,"A video of a car smashing into police vehicles is going viral with the claim that the incident took place at a police roadblock in Wuhan and some of passengers of the vehicle escaped from Wuhan further spreading the virus further to the North, South and East",0
4929,Video shows an infected baby with a doctor,0
6374,"The symptoms of Coronavirus are sweating, weakness, diarrhoea and stomach pains",1
5352,New England Journal of Medicine: Coronavirus Could Be No Worse than Flu,1
3951,China finds a vaccine for the new coronavirus,0
5867,"""The #coronavirus came into that marketplace before it came out of that marketplace.""",2
2029,🙄 It is almost like no one at all has been talking about this... https://t.co/FZJKGdICKn,2
5267,Videos of people infected with coronavirus in China,2
5816,definitely since 1986 it hasn't changed much ... it even got worse I think .,2
6557,"JUST IN: Macau, the world's biggest gambling hub, has not asked casinos to temporarily close to halt the spread of coronavirus",0
5488,Coronavirus deaths rise to 3800 worldwide,1
2920,Residents in India to stay indoors during nighttime COVID-19 disinfectant spraying,0
5574,"VP Pence says there has been ""irresponsible rhetoric"" from people who have downplayed the seriousness of the US coronavirus outbreak. https://nbcnews.to/3aKJIUk",1
7116,Thank you for your leadership Mayor Lucas! My brother is also working to dispel dangerous rumors that African Americans are less likely to contract the virus and fill an information gap on why COVID-19 may be especially harmful for our city's AA population,1
158,"The Trump administration has proposed a plan to provide direct payments to some U.S. citizens, beginning April 6, to blunt the economic impact of the coronavirus",1
1529,"As the novel coronavirus spreads across the world, nearly every faith group has closed its holy sites and houses of worship. But there remain a defiant few pastors and religious leaders who refuse to close their doors",2
2266,[Market] Ag Shippers Want More Container “Free Time” During Coronavirus Outbreak https://t.co/gfFcJiKwYZ,1
5972,"""It will also enable researchers to develop a test to identify people who might be infected with the virus, even before they show any symptoms.""",2
4385,The Department of Health (DOH) reports that fake cigarettes that spread coronavirus have reached the Philippines,0
6997,taking a hot bath reduce the risk of infection,0
487,The Vatican reports that Pope Francis tested negative for the coronavirus before a second test came back positive,0
4626,Argentinian doctor discovered a vaccine against coronavirus in Spain,0
5388,"Since Monday, Dr. Fauci has publicly explained in front of Trump three times now that it will take a year or more to develop a Coronavirus vaccine",1
72,Parents can receive a case of baby formula during the COVID-19 pandemic by calling the number on the back of the company's product,0
3777,Chroloquine could cure coronavirus,2
3473,"Video broadcast on networks allegedly shows the ‘first killed by COVID-19 in Ibagué’, in Columbia",0
731,Miller Lite to donate $1M to unemployed bartenders amid coronavirus outbreak,1
976,"""I felt like I was gonna die"": Houston rapper Scarface of Geto Boys has COVID-19",1
6364,"""The primary objective in an outbreak related to a coronavirus is to give adequate support of care to patients, particularly in terms of respiratory support and multi-organ support.""",1
4392,Drinking warm water with lemon protects agains the novel coronavirus,0
3540,"Because there was no school for weeks due to COVID-19, french summer hollidays will be shorter this year",0
1531,Cash is running out for small businesses around the country that have been forced to close or have seen a big slowdown because of the coronavirus pandemic. And many won't last long without help,2
2429,"[5:11AM] @Austynzogs: Fire outbreak at Anu Saw mill market, Mushin #TrafficChief",1
695,"All 5,000 U.S. Navy sailors onboard the USS Theodore Roosevelt aircraft carrier will be tested for the coronavirus after nearly two dozen members were diagnosed with infections while deployed in the Pacific, military officials said Thursday",1
1029,"Sophie Grégoire Trudeau, the wife of Canadian Prime Minister Justin Trudeau, tested positive for the coronavirus on March 13 after returning from London. She and her husband separately began 14-day quarantine periods, BBC reported. Trudeau was not tested for COVID-19 and was expected to fulfill all job duties while working remotely",1
2652,"@agent_of_change @joan_poh In fact, it's less than 500 per day. continue to fight against coronavirus",2
5965,don't be ignorant about wuhan/coronavirus. stop saying stays are dumb for wanting to protect the boys by telling them to cancel hi touch so they won't be infected. it may not be in your area as much but it's serious since there's no cure or vaccine for it and can be spread easily,2
4910,Sanitizer manufacturer Dettol knew about 2019 Novel coronavirus before it was actually reported,0
1035,"German Chancellor Angela Merkel tested negative for the coronavirus Monday, March 23, according to her spokesman, and would have further testing completed this week. “Further tests will be conducted in the coming days,” her spokesman, Steffen Seibert, told news agency dpa International, according to the Associated Press",1
4179,Supermarkets are recalling coronavirus-infected toilet paper,0
3391,Saudi English-language Magazine Sayidaty Addresses Novel coronavirus Since 2013,0
4521,Coronavirus dies in temperatures 26-27 degrees and when exposed to sunlight,0
5108,One case infects other 14,0
4126,Military on streets of Philadelphia preparing to invoke martial law and bring citizens to FEMA camps,0
4160,Cuba developed a coronavirus vaccine,0
4117,Report that Cristiano Ronaldo will convert his hotels into coronavirus hospitals,0
7073,Disappointed that PMal/Labor playing politics and scaring nurses claiming they're not covered by workers compensation for Covid 19. His claim untrue and they know it. If you contract Covid 19 at work you are covered,1
3932,Partially Although Germany closes its borders refugees and migrants may still come in and they will not be medically checked for coronavirus,0
3993,The word “coronavirus” used on various sanitary products suggest that the outbreak of COVID-19 is a planned operation,0
2310,"Coronavirus Live Updates: An American Dies of the Virus in Wuhan, China https://t.co/LUMxiVWOnT",2
2753,A Senior UNDP Official forecasts Latin American &amp; Caribbean countries (LAC) may suffer disruptions to their su... https://t.co/TPhNQiHoxS,2
1259,Muscled-up Chinese cosplayer puts her fantasy costumes aside to help fight against coronavirus,2
4157,"Claim that COVID-19 has been around for a long time, with a photo of an animal vaccine labeled “coronavirus”",0
2433,#China spurned #CDC offer to send team to help contain coronavirus: #USHealthSecretary https://t.co/3q5Z0YBpIO #FoxNews @GlobalCRL :Rejection of qualified offers of cooperation and assistance in a #GlobalEmergency appears as a selfish and arrogant mistake by #CCP. @demosisto,2
7160,"Corona virus is going to severely impact global manufacturing no doubt. The power and strategic importance of local production capability becomes apparent. In this regard, Australia is not in a good place. On the plus side, though we grow a lot of food and we have CSL. \o/",2
684,New York furniture manufacturer begins 3D printing face shields,1
2640,"Jeff Ferry: China pilfering costly US medical research from labs, universities https://t.co/ehcaTYwM94 via @wacotrib",2
2655,China practises COVID-19 takedown procedure https://t.co/mK06M3GR4h pretty barbaric #fishingnetpolicing,2
3411,A declaration of the director of the Center for Coordination of Health Alerts and Emergencies of Spain about tests of COVID-19 to health personnel,0
6677,"Fueled by a strain of influenza that children may be especially vulnerable to, less than two months into flu season 39 children have already died, according to CDC data",2
3380,A Video Shows Chaos in London While coronavirus Spread,0
2705,"@joshmich Correct: Not calling “CCP Wuhan Virus” a pandemic at this point is based on political concerns, not epidemiological ones",2
4098,A large crowd in Paris protested against the lockdown,0
3709,WHO is offering monetary help to buy medicines and food during the emergency,0
878,Rhode Island postpones presidential primary to June due to coronavirus pandemic,1
2308,"British Columbia identifies 2 new cases of novel coronavirus, bringing total to 4 | https://t.co/awKB6v3GYc https://t.co/O8iZuxQRUg",1
317,"Virologist Dr Xiangguo Qiu and her husband were a spy team, had sent pathogens to the Wuhan facility, and that her husband specialised in coronavirus research",0
2571,"U.S. hospitals should prepare ""#financially and operationally"" to contend with a potentially deadly outbreak of the Wuhan virus that has already killed six people and sickened hundreds more in China, our very own @MattWolfHC tells @modrnhealthcr: https://t.co/CL7yBxZh55 https://t.co/FbudLbj8dq",1
5871,I am a Malaysian living in Germany and currently healthy but locked down in Wuhan. I am here sharing some of my own thoughts on the #coronavirus from ground zero perspective. (Thread below),2
2611,"China was in the news, big time, today. This isn't a good thing in any arena. https://t.co/Msi5yuyOAB",1
6328,Super Junior Fan From Wuhan Reveals Having Attended Macau Concerts And Warns Others Of Potential Contagion,1
4123,Curfew Issued For Bossier City Due To coronavirus,0
2196,Latest update: -5997 people have been confirmed infected. -103 have recovered. -132 have died. #ChinaCoronaVirus #WuhanCoronovirus https://t.co/62FdFmO3EK,1
4465,"This video shows panic buying in the United States, during the outbreak",0
842,Inter Miami owner David Beckham has altered the MLS’s team logo in the wake of the coronavirus pandemic to encourage social distancing after the league announced last week that it intends to play a full season,1
5734,"The Real Umbrella Corp: Wuhan Ultra Biohazard Lab Was Studying ""The World's Most Dangerous Pathogens"" | Zero Hedge",1
733,"Just weeks after all of Broadway was shut down, the annual Tony Awards have also been postponed this year as the coronavirus continues to spread throughout New York City and the globe",1
4922,China is seeking court’s approval to kill all who were tested positive with coronavirus,0
1332,"""NIH doctor says 25% of coronavirus cases in China are 'very serious,' requiring 'intensive care'""",2
1422,Three unaccompanied migrant children in government custody have tested positive for coronavirus,2
2031,"@ElliottZaagman it's fine that there are mentally ill people out there, but this guy has been saying this unhinged stuff for 20 years (China will collapse in 2002!) and he still gets media coverage",2
4048,Viral WhatsApp message suggested Uber services in Ghana were suspended consequent on the pandemic,0
6545,So far they've quarantined 60 million people in China,0
4585,Garlic water can treat coronavirus,0
4197,Singapore checks the Saliva of Indonesian arrivals at Changi Airport,0
15,A coronavirus-related health advisory graphic issued by the World Health Organization warned against unprotected sex with farm animals,0
252,The coronavirus was created by a Chinese spy team,0
1091,British coronavirus evacuee who was 'taken ill' on last flight out of Wuhan,2
6317,Now the doctors for military all over China is coming for Wuhan,1
3894,"A claim that all fruit and vegetable markets in the Indian city of Chennai and across the state of Tamil Nadu have been ordered to close in an effort to curb the spread of the novel coronavirus has been shared in multiple posts on Facebook, WhatsApp and Twitter",0
4441,A Shaheen Bagh protestor in India was claimed to have coronavirus,0
5948,"210,000 vehicles escaped from the city the day before #Wuhan's lockdown. 70,000 Shanghai 76,000 Hainan More than 25,000 Sichuan More than 19,000 Hangzhou Vehicles entered these cities. The outbreak is expected to increase in these cities in the next 2 weeks",2
214,Trump said that sick people should go to work,0
3225,"WhatsApp group admins were detained for sharing coronavirus messages in Dadar, Mumbai",0
2539,@CriticalRiposte @mtaibbi Take China for example instead. Do you think that their technocrat government would be more or less domineering/quasi-totalitarian if the U.S. didn't exist as a constant threat to their legitimacy/power? For an even more obvious example see: USSR during Cold War,2
4963,300.000 people are infected in China,0
6382,Chinese citizens are furious at the death of the whistleblower doctor censored for talking about the coronavirus. His mother said she couldn't even say goodbye,1
12,"If you can hold your breath without coughing, discomfort, stiffness, or tightness, your lungs do not suffer from fibrosis and therefore you have no COVID-19 infection",0
4027,Dallas student celebrating spring break collapses from coronavirus,0
2213,"😤society in panic?!🤬 Hence no reports by #WHO that we are in the grip of an #Covid19 #Pandemic🤔 Heed advice, dispose of tissues properly, wash hands regularly &amp; thoroughly, there’ll be no need for panic!👍 IMO: #AirConditioning systems might be an issue methinks! #Coronavirus https://t.co/Cn1U3cDu5q",2
3916,Avoid drinking cold water during the pandemic; be exposed to sunlight,0
6610,"The spread in ex china stems from controllable entry points, in most cases",0
3464,"In a statement, Russian President Valdimir Putin said that Russian citizens have to choose between quarantine and prison",0
2149,"US declares virus ‘emergency,’ bans travelers from China https://t.co/IowCYWwQ0l",2
3448,Video of Italian police taking down a man who has come on to the streets despite lockdown in the country,0
3305,News graphic saying Indian Prime Minister has asked for internet to be shut down in the country,0
1454,"Doctors in India say they are being discriminated against over fears they may be infected after working with coronavirus patients. Some doctors have even reported being evicted, or facing threats that their electricity will be cut off",2
233,"The new coronavirus would “go away” in April, as temperatures warm",2
5643,"The outbreak in Wuhan, China, with a novel coronavirus called #2019-nCoV is a rapidly evolving situation. For the most current information from CDC, see http://bit.ly/30HZ1tf ",1
543,The coronavirus isn’t new because “Lysol has it listed as one of the viruses that it kills,0
467,A woman who was purportedly hospitalized for the coronavirus saying she saw Chinese officials put a man who was still breathing in several plastic bags and take him away,0
2448,"@FricasseeSR @LCACdriver25 @AOC But the CDC and WHO are both saying the cases of Covid-19 are much higher than are being reported. They’ve discovered that people had the virus, but the symptoms were so minor they were never diagnosed. The new percentages are just as low as the flu",1
6156,"New coronavirus update: Yesterday evening: 11,374 new cases, 213 deaths. This evening: 14,495 new cases, 305 deaths",2
6749,ssm slu hospital didn't have a flood of patients,0
3042,"Trupti Desai, a well known social activist from India, was arrested for illegally buying liquor during the Covid19 lockdown",0
1453,"The pandemic rescue bill's staggering size is the most public expression of the historic scale of the coronavirus disaster, and the fragility of the systems that sustain American life",2
1425,"Los Angeles Mayor Eric Garcetti says his city “may become the new, New York” when discussing the coronavirus pandemic",2
719,"With Italy and Spain on the frontlines of fighting the coronavirus pandemic, medical workers have drawn attention to both countries' overburdened hospitals, where equipment and tests have been in short supply for weeks",1
3388,Did Pollution Rate Decreased in the Aftermath of coronavirus Outbreak,0
6819,Last week VP Pence told Congress the U.S. would have a million tests for coronavirus by Friday,0
3524,"The government raided The Medical City and other private hospitals, taking away their personal protective equipment (PPE)",0
6498,#Wuhan medical staff says they are are receiving very poor quality medical supplies,0
3975,There are sanitary technicians who are going to inspect houses and seize cash,0
2468,British ports seeking funds to fight coronavirus spread https://t.co/yqEhUGbPTA https://t.co/frJazkvEXG,1
5884,"Maybe you need to go to Wuhan for a photo op. And please shake many hands, throw face masks into the crowd, and hug many people",2
7086,"Hi there, thanks for getting in touch. There is no evidence that Covid-19 is linked with 5G. You can find more information on some of the false claims circulating about coronavirus here:",1
2768,Please confirm from other source. But it appears (not checked) that #Stanford follows the #UW's decision to cancel in person classes in response to #COVID19. https://t.co/Wl4VcqAXPN,2
2111,"India bans export of protective masks, clothing amid coronavirus outbreak https://t.co/cL1dtS94cD https://t.co/CrvXA8bxPD",2
6844,"#COVID19 is a viral infection, just like common cold (FLU) all in class of #Coronavirus",0
2701,Our latest report on estimated cases of #coronavirus #2019nCoV now available in #Mandarin 🔰https://t.co/7A77NXZ3iw https://t.co/ahzDKjdQEw,1
4609,The wife of a Chinese shop owner of Totana (Murcia) has coronavirus,0
3014,The World Health Organization has prescribed a lockdown strategy to tackle COVID-19 which India is following,0
3213,A photo of the vicepresident of Spain in the hospital allegadly visiting his father sick of coronavirus,0
6335,The government in #Wuhan has announced a temporary halt to the issuing of documents for the city’s residents wanting to leave #China until the #coronavirus emergency is under control,1
6776,the seditious treasonous inferring that staff of the royal family have been tested for corona virus rigourously for weeks is patently untrue,1
3953,15 minutes in a sauna will kill the coronavirus,0
2643,"$9 Cabbages, Emergency Pork: Coronavirus Tests China on Food - https://t.co/30o3bG2Z2T #GoogleAlerts",2
6696,1 patients were admitted to San Lazaro Hospital and 3 of them are Chinese nationals from Wuhan,2
3714,The government has mandated by decree a salary cut for high public officials,0
5547,"McConnell Slams Dem Coronavirus Bill As ""Ideological Wish List""",1
979,"The Waller County community of Cane Island is hosting a pop-up drive-in movie weekend, with three straight days of old-fashioned double-features",1
6682,people can spread the deadly Wuhan coronavirus before they're symptomatic,2
5439,people who play league of legends are safe,1
2644,★ Two people tested for coronavirus in Ventura County - KEYT #BreakingNews ➧➧➧ https://t.co/br6msG6g8f https://t.co/JRO3TLYvM3,1
1369,African students stranded in coronavirus heartland Wuhan plead with embassies,2
5001,"mostly Coronavirus killed 1,12,000 people and infected 28 lakh in China",0
3503,Man is spitting on police officer to spread COVID-19 in India,0
4330,Classes were cancelled in all Basque Country because of coronavirus,0
4162,Books Predicted The coronavirus Before it happened,0
7014,more than 360 people have died from Covid-19 in Burkina Faso,0
4359,UNICEF advises a certain set of steps to follow for coronavirus,0
6550,Some hospitals in Wuhan have refused to accept patients because medical staff are infected China's major media do not report the true condition of hospitals at all,0
5133,No Video of a plate of bat soup that allegedly started the coronavirus outbreak,0
4595,Vitamin helps against CoV,0
5151,China constructed an hospital for the epidemic in 48 hours,0
2983,"Press Release on movement restriction for COVID-19 outbreak by National Security Council, PMO (India)",0
347,The WHO has said that regularly rinsing your nose with saline is likely to prevent infection with the new coronavirus,0
3871,"As coronavirus outbreak surges, PM Narendra Modi has decided to facilitate fellow countrymen with free masks under the ‘Swacch Bharat’ scheme",0
6452,Should we be worried about coronavirus in #Thailand? Yes and no. The chance of people getting the virus is low,0
5215,This video showing a market of animals is claimed to be shot in Wuhan,0
6,Chinese doctors confirmed African people are genetically resistant to Coronavirus,0
2481,"@marwilliamson Socialism has failed in East Germany, Soviet Union, Cambodia, Cuba, China, Vietnam, North Korea, Ethiopia, Poland, Romania, and Venezuela. Thank God there are checks on Presidential powers in the United States. Your tweet is reckless",2
3831,"The Italian National Guard has declared that it will apply a stricter sect of rules, called BLS-4, if Covid-19 has not been contained by April the 15th",0
783,An Army veteran and the CEO of an apparel company in Georgia who is shifting his operations to make protective masks for doctors and nurses amid the coronavirus outbreak said on “Fox & Friends” on Wednesday that he “needs support.”,1
6734,all businesses closed,0
6564,#Coronavirus situation report 14,0
7093,"No, images didn't show Italian patients treated on the streets (they were earthquake victims in Croatia)",1
3784,"Partially The death of Kobe Bryant overshadowed the news that American drugmaker was hustling to make a vaccine for coronavirus, and 200 people died of COVID-19 in August 2019 in the USA",0
5175,"Video of a market in Wuhan (China), the suspected origin of the coronavirus outbreak",0
517,"President Donald Trump’s actions on the coronavirus: “No. 1, he fired the pandemic team two years ago. No. 2, he's been defunding the Centers for Disease Control.”",2
3626,Video clip shows people keep leaving Phuket,0
993,"First Houston COVID-19 drive-thru testing site expands to older adults with symptoms. People 65 and older with cough, difficulty breathing, and fever may call the Houston Health Department COVID-19 call center at 832-393-4220 between 9 a.m. and 3 p.m. to be screened",1
6091,"Coronavirus update: 195 repatriated U.S. citizens in federal quarantine, 213 people have died, and countries recommend against travel - MarketWatch https://www",2
1362,Scientists say the Wuhan coronavirus outbreak could soon be declared a pandemic. Here&#39;s what that means,2
6816,Russian Planes carrying aid to Italy blocked from using Poland Airspace,0
1788,"A video showing a man abusing is going viral claiming that the video is from Wuhan where people are quarantined and locked up in their houses. It also adds that the residents are getting impatient and irritated and so they are greeting each other with abuses. It shows an apartment building where a man shouts “Good morning my neighbours!” Someone in reply shouts “Hey fuck you!” while the first man replies “Yes, yes, fuck you too”",0
142,Contaminated Money can spread the new coronavirus,2
6549,it's a battle,0
6473,Virologist Who Visited Wuhan Says Coronavirus is “Out of Control,0
5779,"Concerned about Wuhan #coronarovirus? @Rutgers_NJMS asst. prof. Dr. Debra Chew, former @CDCgov epidemic intelligence officer, discusses the evolving outbreak & advises on how stay healthy",1
2806,Uhm is China really welding shut the doors of citizens who need to be quarantined....,2
1949,"#FOMC January meeting minutes: Current #monetary policy stance appropriate.: T-bill pace estimated to be sufficient.Some calling for standing #Repo facility.Monitoring #Coronavirus risk. Etc etc... $USD not moving much, a spread off if anything. $USD https://t.co/gwX5A3nYDD",2
1001,Abbott issues proclamation to allow local elections set for May to be postponed. The proclamation suspends provisions of the Texas Election Code to allow local governments to postpone their May 2 elections until November,1
4282,Racist scene against Chinese people in the metro in Belgium,0
4688,The DPP (Democratic Progressive Party) politician Wang Shijian said that Taiwan has more than 500 confirmed cases,0
2293,"Hundreds of worshippers at Christ Church Georgetown in Washington, DC asked to self-quarantine - after the church rector became then city's first confirmed coronavirus patient. See NE-027MO. https://t.co/37yuLKMGFA",1
5160,"The Chinese company Ruilan Bao Hu San Biotech Limited is the origin of the novel coronavirus. Its logo resemble the Umbrella Corporation, from the video game Resident Evil",0
3954,Eating bananas prevents coronavirus,0
1700,The COVID-19 death toll is exaggerated because “the state” has instructed that “anyone who didnt die by a gun shot wound or car accident” be listed as a coronavirus victim,0
597,"Meghan Markle has forbidden Prince Harry from traveling amid the coronavirus pandemic, including a trip overseas to see his father Prince Charles, who tested positive for COVID-19",1
5733,"The U.S. will begin — at JFK, LAX and SFO — screening passengers who are traveling from Wuhan, China, for a virus that has caused a pneumonia outbreak in that city. The CDC says at this moment the risk of infection to the general American public is low",1
402,The WHO coronavirus test “was a bad test.”,0
2923,"Financier George Soros owns the lab in Wuhan, China, where the COVID-19 coronavirus disease was ""developed.""",0
3498,Photo of Money Wasted by Italians in the Middle of the Corona Pandemic,0
3260,There is now a COVID19 cure from USA,0
1216,"""Panic in markets: If Coronavirus is not tamed, trade with China may slump""",2
6270,China reports 116 more deaths in coronavirus epicentre,2
6190,"There are now at least 179 confirmed cases of Wuhan coronavirus in 27 countries and territories outside mainland China, with Sweden and Spain reporting those country's first cases over the weekend",2
4631,"The cover of a Tintin book titled “Tintin in Wuhan” that shows the character standing in an old Chinese market wearing special suits, while people are wearing masks",0
6234,RT @gatesfoundation: We’re committing up to $100 million for the global response to the 2019 novel coronavirus outbreak,2
4457,"The coronavirus outbreak is not actually caused by a virus, but by 5G technology",0
3431,Video of goats affected by Coronavirus,0
6304,"All public transport in Wuhan -local buses, long-distanced buses, subway, ferry -temporarily closed starting 10am #China time Thu (9pm ET Wed), state media reports. All flights, trains set to depart Wuhan also temporarily canceled",1
1785,Only in China: Medical SWAT teams with riot shields and dog-catcher nets practicing to catch a person with coronavirus symptoms,0
3618,According to an university by the University of Turin: taking more vitamin D to reduce the risk of infection by the coronavirus,0
130,"NHL suspends season amid coronavirus pandemic. NHL Commissioner Gary Bettman said there are hopes of resuming the season, holding the playoffs and still handing out the Stanley Cup",1
302,A product made from herbs based on traditional medicine would help with the prevention of a number of viral diseases,0
818,"State Department has repatriated more than 9,000 Americans amid coronavirus crisis",1
6464,Are these all patients waiting to be tested for the #WuhanCoronovirus? This is high risk! All you need is a few,0
2905,"CLAIM: The new coronavirus (Covid-19) holds onto the throat for four days before going down to the lungs. The virus can be prevented by gargling with salt, hot water, and vinegar",0
3725,"In Costa Rica, dead bodies are not returned to their families",0
5667,All healthcare professionals should be sure to ask for patients recent travel history,1
6635,Those folk in China 🇨🇳 are just inhumane,0
5293,The SARS-CoV-2 was created in 2003 in the United States,0
2966,"A 103 year-old Chinese grandmother has made a full recovery from Covid-19 after being treated for 6 days in Wuhan, China",1
3861,Clean your throat with salt water or vinegar to cure coronavirus,0
862,Ford using F-150 parts to design respirators for coronavirus fight,1
4978,Video from China show people fleeing from coronavirus quarantine,0
6393,CORONAVIRUS The fearmongering is strong on this one. Do not be afraid. Just chill out and wash your hands and stay home if you're sick,0
1957,"@SumoMia @DioxaV @DNC Like right now, we have a president who appointed pence to lead coronavirus prevention efforts. We can’t fight a revolution if that means people (esp low income, black/brown folks) are going to be killed by an incompetent govt. That’s not right",2
3689,Nairobi Governor Mike Sonko has donated 58 million shillings for COVID-19 response,0
6899,No more spaces are available in hospitals. Please don't atep out of your homes for next 21 days,0
5469,"Trump turned down the WHO Coronavirus tests he was offered, preferring to wait for the ones made by a company he has a financial interest in. Would Trump put millions of lives at risk for his own financial benefit? You better f’kn believe he would",1
555,Protesters on the Mexican side of a border crossing with Arizona blocked southbound lanes Wednesday demanding the Mexican government require health screening for travelers entering Mexico from the United States to prevent the spread of the coronavirus,1
3098,Governors across U.S. are announcing that the current school year will be repeated due to coronavirus school closings,0
1379,Devastated Chinese daughter cries after her mother died of coronavirus,2
4459,There is an anti-Chinese protest in Italy due to COVID-19,0
6733,they are preparing to announce a national 2 week quarantine for all citizens,0
1457,"Too many of us are treating the novel coronavirus as if it's a private affair, and that will get people killed, writes @fordvox for @cnnopinion",2
4764,Is It Really the Video of Crow Attack and Jumbo Mosquito in China when Corona Virus Plague,0
2229,Coronavirus can’t come soon enough https://t.co/aEN1SeR9rX,2
910,Coronavirus in Italy spurs hardest-hit region to set strict distance limit on dog walking,1
1607,"A Netflix Show, South Korean drama My Secret Terrius had predicted the COVID-19 outbreak",0
3151,Putting eucalyptus (Vicks VapoRub) in the nose prevents COVID-19,0
4349,Zinc Lozenges was proved as a protection to COVID-19,0
5869,2020 so far; - “world war 3” - iran plane crash - australian bushfires - volcanic eruptions - earthquake in indonesia - jakarta flood - wuhan coronavirus outbreak,2
5769,"Wuhan Pneumonia Breaking: Shanghai City, China is officially on lockdown as of 24th Jan. Death toll rised to 32people in Shanghai alone, which has higher death rate than Wuhan, reported by Shanghai Ruijin Hospital",1
6893,A video that's being passed around on Facebook Messenger claims lemon slices in hot water can kill the coronavirus. That's False,1
5018,Bill Gates helped fund patent for coronavirus,0
3976,A flyer said to offer official advice about the novel coronavirus from a Veterans Affairs (VA) healthcare system in the US state of Oregon is being shared on Facebook,0
6140,"Day 10 of the lockdown in Wuhan. Instructions for residents on how to stop the spread of the coronavirus blare out over loudspeakers, echoing in the empty streets. (Sound on)",2
6182,"The Philippines on Sunday reported the first coronavirus death outside China, hours after issuing a sweeping travel ban",2
3235,Video clip of a massive stadium converted into a graveyard claimed to be scenes from Italy related to ongoing COVID19 outbreak,0
718,Pink cuts her hair while drinking during coronavirus quarantine: 'I might try to fix it',1
1571,"A set of two images of rotis, embossed with Ab Ki Baar Modi Sarkar stamp, has resurfaced with claims that they were distributed by the Bharatiya Janata Party (BJP), during the ongoing nationwide lockdown due to the COVID-19 outbreak",0
1063,Online ministries see record number of people turning to Jesus amid pandemic,2
443,Older Americans and those with chronic conditions are advised to reconsider all travel plans to avoid COVID-19,1
4834,China scientist Ms Shih generated coronavirus,0
2161,China’s virus-stricken Wuhan converts buildings into hospitals https://t.co/z9hC9IfWxk,1
729,Coronavirus hits housing market as mortgage applications plummet in US,1
2854,"American pharmaceutical company Roche Diagnostics will release COVID-19 vaccine ""on Sunday""",0
3594,Inhalation of hot steam can kill Novel Coronavirus,0
5524,A third of Brits (32%) are more concerned about the impact of coronavirus than climate change on humanity,1
6760,"""Supermarkets have been using the list to give priority to vulnerable customers."" Untrue. Spoke to a supermarket manager today on the phone on behalf of my disabled mum. He said; ""We don't have the list. The Government are releasing it in two weeks time.""",1
7110,There are some fake news stories online saying that King Vajiralongkorn has died from COVID-19. This is not true. Vajiralongkorn is alive. It's not known whether he has the virus,1
