id,sent0,label
4701,"Coronavirus Sars-Cov-2 sites in Parabiago e Nerviano (Lombardia, Italy)",0
6173,Shanghai stocks hit by $370 billion wipeout as virus fears pound Chinese markets -,2
6742,there are vaccines to prevent or medicine to treat COVID-19,0
2200,"Coronavirus Outbreak Exposes China’s Monopoly on U.S. Drug, Medical Supplies https://t.co/BYPWijwy5w via @BreitbartNews",1
4975,New Confirmed Case Of coronavirus In The Macarthur Region of Australia,0
6901,hotels/resturants will remain closed till 15th October 2020 due to #Coronavirusoutbreak,0
4230,UNICEF’s advice on preventing COVID-19,0
409,"Silver Solution used on strains of coronavirus ""totally eliminate it. Kills it. Deactivates it.”",0
3194,Restrictions to transit by your ID-number due to coronavirus,0
3828,"A screenshot of a purported internal email disclosing that a bank in the Pakistani city of Rawalpindi was closed after an employee tested positive for the novel coronavirus, COVID-19, has been shared on Facebook, Twitter and WhatsApp",0
2734,Sky wanna justice say I Twitter please all be in a street so all can see truth soon so more people can be ok sky is prove for Corona Elizabeth fault and they cost the they see the end for them they get death sentence n they be send hell https://t.co/io9vtMFqDC,2
3055,"While China built a hospital for 1 thousand people in 10 days and everyone cheered, the Brazilian Army built field hospitals for 2 thousand COVID-19 patients in only 48 hours, and nobody cared",0
2026,Chinese officials at outbreak epicenter to add back previously confirmed cases to tally #Coronavirustruth #coronavirus #COVID19 #CoronavirusOutbreak #coronaviruschina https://t.co/norSFSibzx,2
882,One New York City restaurateur has kept his kitchen open to make and deliver donated Italian meals to health-care workers on the frontlines of the coronavirus response,1
1278,Local Red Cross under fire over China coronavirus donation mess,2
6285,A U.S. resident who recently traveled to China has been diagnosed with the newly identified Wuhan coronavirus that has sickened more than 300 people and killed at least six in China,1
916,"Vietnam veteran, 9/11 first responder walks streets with flag as coronavirus hits NYC",1
1840,The Prince of Wales’ recovery after testing positive for coronavirus last week was linked to an Ayurvedic and homeopathic cure from a resort in south India,0
6277,Coronavirus: Why have two reporters in Wuhan disappeared,2
3810,Four men were tested positive to COVID-19 in Cameroon and ran away from the hospital,0
2959,How lockdown is executed in Spain or the USA,0
1388,Coronavirus bill provision that GOP critics warn could fuel layoffs likely to remain,2
1644,The Bangalore government is going to spray medicine to kill coronavirus. Residents should stay indoors between 10pm to 5am,0
263,"Canadian lab's shipment of Ebola, Henipah viruses to China",0
1421,"The US Army says mitigation efforts to blunt coronavirus' spread ""have proven insufficient"" within it and it is suspending ""non-mission essential functions,"" including certain non-critical and physical fitness training, according to an internal directive",2
2921,China develops COVID-19 vaccine,0
5687,"The high speed railway we never wanted, the “co-location” joint checkpoint we never wanted, the #WuhanCoronavirus we never wanted, all proudly presented by the government we never wanted",1
4168,Indian Ministry of Health and Family Welfare as issued an office memorandum declaring compulsory holiday in four Indian states,0
2542,Coronavirus whistleblower Dr Li Wenliang’s death sparks anger in China https://t.co/B2oE8U73hX https://t.co/4kHXjrB4E2,1
6320,A Chinese army (PLA) medical team has departed from Shanghai going to Wuhan to help deal with the outbreak of the Coronavirus,1
4036,Irene Montero is caughing on someone during the 8M women protest,0
2623,"@Drewdini_ @_cDoVa [If this would happen it would screw me over.] It wd help whole economy, business, US security overall, compete w China. No more taxes are needed. (But they want to tax AI trading.) Youre right if you mean house prices probly rise due to sudden student demand for homes",2
3081,Arbido is a miracle cure for Covid-19,0
1632,"A video of police apprehending a man threatening people with a gun in Brazil's Sao Paolo area, is viral with claims that it is from Italy, where the police is coming down heavily on people who are venturing out during the lockdown",0
5744,584 dead. 575 were in China. Coronavirus not yet 'emergency' outside China,1
4127,Article overstates threat of coronavirus,0
6144,"But honestly being in China gives you a better chance to get treated when you have the corona virus than here in Botswana, and yes we love our people but traveling is very selfish given you putting a nation of just 2 million in danger, some sacrifices have to be made at times to",2
559,"South Korea adopts 'no-tolerance' coronavirus quarantine policy, violators risk deportation, jail",1
3490,A video of a Chinese epidemiologist saying that there are millions of infected,0
982,HISD cancels food distribution as COVID-19 precautions heighten,1
5803,The people of #Wuhan are literally dropping like flies all over the city. Like something out of a horror movie,2
7140,"As the Coronavirus situation remains ever-changing, the safety of our customers and employees remains our top priority. Starting tomorrow, we’ll be temporarily closing all U.S. and Canada Banana Republic stores for the next two weeks, and will support our impacted employees with continued pay and benefits during this time. If you’re feeling like there’s a lot going on right now, we’re right there with you. Community means everything to us, and we will continue to lift each other up and come through this stronger, together",1
2958,Breathing hot air from a hair dryer or in a sauna can prevent or cure COVID-19,0
3712,italian people in the streets surerendering and farewelling the world after COVID19,0
4513,Patents Mean Deadly Diseases And Viruses Were Created Or Invented In A Lab,0
2841,"Corona virus is going to severely impact global manufacturing no doubt. The power and strategic importance of local production capability becomes apparent. In this regard, Australia is not in a good place. On the plus side, though we grow a lot of food and we have CSL. \o/",2
3701,Streaming apps Netflix and Amazon Prime give free subscriptions during COVID-19 outbreak in India,0
6683,Public service announcement - most DNA test kits don't test for the Wuhan Betacoronavirus but test for Alphacoronaviruses like NL63 and 229E. It's not even in the same family,2
1043,Work to convert the Day Patient Unit at Guernsey's Princess Elizabeth Hospital into an Intensive Care Unit (ICU) has been completed in two weeks,1
6072,"Confirmed #WuhanCoronavirus cases far exceeds that of SARS in 2003. Hubei Province added another 300 cases. Global total now at 8,233 with 171 dead. Death rate not as high as SARS but prompting economists to warn of lower #China growth",2
751,"During coronavirus pandemic, Disney pauses construction on Avengers-themed land",1
6850,Surgical masks protect against the new coronavirus,0
5599,"McConnell ally says Senate won't take up House #coronavirus bill until after recess. “The Senate will act when we come back and we have a clearer idea of what extra steps we need to take,” Sen. Lamar Alexander told reporters",1
7128,"The late-night host and Bravo's leading man, 51, revealed he tested positive for coronavirus on Friday. ""After a few days of self-quarantine, and not feeling great, I have tested positive for Coronavirus,"" he wrote on social media. ""As much as I felt like I could push through whatever I was feeling to do #WWHL from home, we’re putting a pin in that for now so I can focus on getting better. I want to thank all the medical professionals who are working tirelessly for all of us, and urge everybody to stay home and take care of themselves.""",1
4692,A book by D.Koontz (The Eyes of Darkness) predicted COVID-19 in 1981,0
5286,A CBC news report would have said that Chinese scientists from a Canadian lab sent the coronavirus to Wuhan,0
1386,"Coronavirus cases in US should not cause mass panic, experts warn: 'You are more at risk for the flu'",2
3284,A link offering registration for United States humanitarian aid to other countries for the coronavirus,0
6060,And we're still being Americans back from China. I realize how terrible it would be to be stranded over there. But,2
2179,@opiecomments @CursedGott European people have no allies...only enemies... Who gives a fuck what they are doing in china..look and protect ur own gardens,2
5971,"China's Hubei province has reported a 25 more deaths from the novel coronavirus, according to state TV, after 840 new patient cases were confirmed on Tuesday alone",2
4250,Chinese people prayed with Muslims due to fear of COVID-19,0
6885,There are photos of 'coronavirus patients in Italy' on the streets,0
5299,A Chinese woman from Wuhan arrived in France with suspected symptoms of coronavirus,0
1540,"About two billion people worldwide are affected by a partial or total lockdown, curfew or some restrictions on their movement due to the coronavirus pandemic",2
6636,Official death toll over 900 but we all know those figures are being watered down,0
1261,China outbreak forces Hyundai to suspend flagship SUV production,2
2976,Genuine Philippine Department of Health advisory states clinics will turn away people showing COVID-19 symptoms,0
5355,NEW: 2 health care workers in California test positive for coronavirus after contact with a previous case,1
5056,The Taiwanese flag is printed on masks to prevent Chinese from buying up,0
3930,Partially There is a study that establishes the relationship between ibuprofen and the severity of the virus infection. . . apparently what Ibuprofen does is facilitate the reproduction of the virus,0
2559,PHE reaches crucial step in fully sequencing novel coronavirus https://t.co/mqIVDcAkEh #China #Community #Disease #Genome #Government #Human #Mutation #PublicHealth #Research #Scientists #Secretary #Testing #UK #UKGovernment #World #WorldHealthOrganization https://t.co/8l2TTh4Uv3,2
5373,"It occurs to me that the world wide death rare for the Coronavirus is 2 to 3% yet there have been 91 reported cases of the virus in the US and already 6 deaths, which makes the death rate here at about 7%. That's 3 to 4 times higher than the rest of the world",1
2868,"A post claiming that a teacher at a school in Havana, Windhoek, has tested positive for covid-19 has been circulating on social media platforms",0
29,U.S. President Donald Trump cut funding for the Centers for Disease Control and Prevention (CDC),2
5740,Wuhan Coronavirus blamed on bat soup as pics emerge of people eating the Chinese delicacy,1
6470,"No termination of flights and trains from #Wuhan hence allowing #ChinaPneumoniaentering HONGKONG, putting all lives of medical frontline workers in jeopardy",0
4140,Ireland is going to go into a full lockdown,0
3766,“Go to 2020census.gov and fill out this census form so you can get your stimulus check.”,0
1865,UK to send another civilian aircraft to help Britons leave Wuhan https://t.co/oWJOnUu1Fv,1
1790,"A video of a car smashing into police vehicles is going viral with the claim that the incident took place at a police roadblock in Wuhan and some of passengers of the vehicle escaped from Wuhan further spreading the virus further to the North, South and East",0
4929,Video shows an infected baby with a doctor,0
6374,"The symptoms of Coronavirus are sweating, weakness, diarrhoea and stomach pains",1
5352,New England Journal of Medicine: Coronavirus Could Be No Worse than Flu,1
3951,China finds a vaccine for the new coronavirus,0
2029,🙄 It is almost like no one at all has been talking about this... https://t.co/FZJKGdICKn,2
2657,Grattan on Friday: Coronavirus adds to Scott Morrison's many woes https://t.co/9VAjCqKnxP via @ConversationEDU,2
5004,Hubei district is filled with bats on their roofs which are the main source of coronavirus thus the virus spread there,0
1893,Who started the Coronavirus? Ask the DemocRATS,2
5267,Videos of people infected with coronavirus in China,2
1933,"People arriving at #LAX from China are going thru health screenings, a result of the #CoronavirusOutbreak. LA health officials say 40-60 travelers per day arrive here from Wuhan, China. A sick traveler on a flight from Mexico City was taken to the hospital last night. @KNX1070 https://t.co/CQGFDpLnTD",1
5816,definitely since 1986 it hasn't changed much ... it even got worse I think .,2
2551,Healthcare Policy Analyst Chris Meekins provides an update on the spread of the Chinese coronavirus. https://t.co/Z0YtXAoHFM,1
593,"Doctors in distress, quarantine send SOS for more protective gear, tests: 'It’s a complete mess'. Frontline health care providers around the country are sounding alarm bells about the lack of protective gear and lack of rapid response testing -- and some are even doing so from quarantine",1
6557,"JUST IN: Macau, the world's biggest gambling hub, has not asked casinos to temporarily close to halt the spread of coronavirus",0
5488,Coronavirus deaths rise to 3800 worldwide,1
2920,Residents in India to stay indoors during nighttime COVID-19 disinfectant spraying,0
5574,"VP Pence says there has been ""irresponsible rhetoric"" from people who have downplayed the seriousness of the US coronavirus outbreak. https://nbcnews.to/3aKJIUk",1
7116,Thank you for your leadership Mayor Lucas! My brother is also working to dispel dangerous rumors that African Americans are less likely to contract the virus and fill an information gap on why COVID-19 may be especially harmful for our city's AA population,1
1529,"As the novel coronavirus spreads across the world, nearly every faith group has closed its holy sites and houses of worship. But there remain a defiant few pastors and religious leaders who refuse to close their doors",2
2266,[Market] Ag Shippers Want More Container “Free Time” During Coronavirus Outbreak https://t.co/gfFcJiKwYZ,1
2650,Is Emperor Corona issuing a shoot to kill order against #coronaviruschina victims? Why this Chinese cop is carrying a AK47 if there is no such an order? https://t.co/cv3hlkEp66,2
5972,"""It will also enable researchers to develop a test to identify people who might be infected with the virus, even before they show any symptoms.""",2
4385,The Department of Health (DOH) reports that fake cigarettes that spread coronavirus have reached the Philippines,0
1547,A Video Shows Tablighi Jamaat Member Running Naked In An Isolation Ward,0
5388,"Since Monday, Dr. Fauci has publicly explained in front of Trump three times now that it will take a year or more to develop a Coronavirus vaccine",1
72,Parents can receive a case of baby formula during the COVID-19 pandemic by calling the number on the back of the company's product,0
3650,Are Decathlon’s snorkeling masks used in hospitals to help patients breathing,0
1926,"Praying for everyone's safety and can't get the images of our homeless brothers and sisters, the refugees, the captives, those in concentration camps, etc. out of my head. Make sure as we pray, that we pray for EVERYONE. https://t.co/ZKa354dbUG",1
3777,Chroloquine could cure coronavirus,2
2584,India requests China for evacuation of nationals from Wuhan #IndianEmbassy #Beijing #China #Wuhan #coronarvirus #Coronavirustoronto #CoronavirusOutbreak #ChinaVirus #WuhanOutbreak @EOIBeijing #Indians #health #VIRUS_CORONA @DrSJaishankar #prevention https://t.co/ohiUyzDdYz,1
2756,"CDC has made up yet another FAKE disease to scare the masses. When Congress wrote a check for $6 Billion, the FAKE Zika virus disappeared over night",2
3473,"Video broadcast on networks allegedly shows the ‘first killed by COVID-19 in Ibagué’, in Columbia",0
976,"""I felt like I was gonna die"": Houston rapper Scarface of Geto Boys has COVID-19",1
6364,"""The primary objective in an outbreak related to a coronavirus is to give adequate support of care to patients, particularly in terms of respiratory support and multi-organ support.""",1
4392,Drinking warm water with lemon protects agains the novel coronavirus,0
1531,Cash is running out for small businesses around the country that have been forced to close or have seen a big slowdown because of the coronavirus pandemic. And many won't last long without help,2
695,"All 5,000 U.S. Navy sailors onboard the USS Theodore Roosevelt aircraft carrier will be tested for the coronavirus after nearly two dozen members were diagnosed with infections while deployed in the Pacific, military officials said Thursday",1
1029,"Sophie Grégoire Trudeau, the wife of Canadian Prime Minister Justin Trudeau, tested positive for the coronavirus on March 13 after returning from London. She and her husband separately began 14-day quarantine periods, BBC reported. Trudeau was not tested for COVID-19 and was expected to fulfill all job duties while working remotely",1
2652,"@agent_of_change @joan_poh In fact, it's less than 500 per day. continue to fight against coronavirus",2
5450,"Idk why this isn’t a stat you see more often with the Coronavirus news but of the 90,000 diagnosed with it since it began 52,000 have recovered",1
5965,don't be ignorant about wuhan/coronavirus. stop saying stays are dumb for wanting to protect the boys by telling them to cancel hi touch so they won't be infected. it may not be in your area as much but it's serious since there's no cure or vaccine for it and can be spread easily,2
4910,Sanitizer manufacturer Dettol knew about 2019 Novel coronavirus before it was actually reported,0
2731,Corona killed more traders worldwide then infected persons,2
1035,"German Chancellor Angela Merkel tested negative for the coronavirus Monday, March 23, according to her spokesman, and would have further testing completed this week. “Further tests will be conducted in the coming days,” her spokesman, Steffen Seibert, told news agency dpa International, according to the Associated Press",1
4179,Supermarkets are recalling coronavirus-infected toilet paper,0
3391,Saudi English-language Magazine Sayidaty Addresses Novel coronavirus Since 2013,0
4521,Coronavirus dies in temperatures 26-27 degrees and when exposed to sunlight,0
5108,One case infects other 14,0
4126,Military on streets of Philadelphia preparing to invoke martial law and bring citizens to FEMA camps,0
4160,Cuba developed a coronavirus vaccine,0
4117,Report that Cristiano Ronaldo will convert his hotels into coronavirus hospitals,0
3932,Partially Although Germany closes its borders refugees and migrants may still come in and they will not be medically checked for coronavirus,0
6536,Coronavirus is scary enough to make Americans racist about Chinese people but not scary enough to make Americans start washing their hands,0
4716,This map shows high sulphur dioxide in Wuhan now due to burning of corpses,0
3993,The word “coronavirus” used on various sanitary products suggest that the outbreak of COVID-19 is a planned operation,0
2310,"Coronavirus Live Updates: An American Dies of the Virus in Wuhan, China https://t.co/LUMxiVWOnT",2
2753,A Senior UNDP Official forecasts Latin American &amp; Caribbean countries (LAC) may suffer disruptions to their su... https://t.co/TPhNQiHoxS,2
1259,Muscled-up Chinese cosplayer puts her fantasy costumes aside to help fight against coronavirus,2
4157,"Claim that COVID-19 has been around for a long time, with a photo of an animal vaccine labeled “coronavirus”",0
2433,#China spurned #CDC offer to send team to help contain coronavirus: #USHealthSecretary https://t.co/3q5Z0YBpIO #FoxNews @GlobalCRL :Rejection of qualified offers of cooperation and assistance in a #GlobalEmergency appears as a selfish and arrogant mistake by #CCP. @demosisto,2
7160,"Corona virus is going to severely impact global manufacturing no doubt. The power and strategic importance of local production capability becomes apparent. In this regard, Australia is not in a good place. On the plus side, though we grow a lot of food and we have CSL. \o/",2
684,New York furniture manufacturer begins 3D printing face shields,1
2640,"Jeff Ferry: China pilfering costly US medical research from labs, universities https://t.co/ehcaTYwM94 via @wacotrib",2
5870,"Chinese tech firms pitch in with funds to fight #Wuhan #nCoV #coronavirus. Qihoo 360 has pledged to donate 15 million yuan in medical resources while AI firm iFlyTek said it donated 10 million yuan & 500,000 yuan worth of medical supplies",2
2655,China practises COVID-19 takedown procedure https://t.co/mK06M3GR4h pretty barbaric #fishingnetpolicing,2
4401,Smoking prevents you from getting infected with the coronavirus,0
6677,"Fueled by a strain of influenza that children may be especially vulnerable to, less than two months into flu season 39 children have already died, according to CDC data",2
3380,A Video Shows Chaos in London While coronavirus Spread,0
2705,"@joshmich Correct: Not calling “CCP Wuhan Virus” a pandemic at this point is based on political concerns, not epidemiological ones",2
4098,A large crowd in Paris protested against the lockdown,0
3709,WHO is offering monetary help to buy medicines and food during the emergency,0
3783,A photo circulating on Facebook in Nigeria appears to show President Muhammadu Buhari shaking hands with the nation’s Code of Conduct Bureau Chairman Mohammed Isa while both men are wearing face masks — a seeming flouting of precautions during the novel coronavirus pandemic,0
2308,"British Columbia identifies 2 new cases of novel coronavirus, bringing total to 4 | https://t.co/awKB6v3GYc https://t.co/O8iZuxQRUg",1
2571,"U.S. hospitals should prepare ""#financially and operationally"" to contend with a potentially deadly outbreak of the Wuhan virus that has already killed six people and sickened hundreds more in China, our very own @MattWolfHC tells @modrnhealthcr: https://t.co/CL7yBxZh55 https://t.co/FbudLbj8dq",1
5871,I am a Malaysian living in Germany and currently healthy but locked down in Wuhan. I am here sharing some of my own thoughts on the #coronavirus from ground zero perspective. (Thread below),2
4123,Curfew Issued For Bossier City Due To coronavirus,0
1843,Only few people will stay in campus tho?? https://t.co/Aq5huubeMB,1
4465,"This video shows panic buying in the United States, during the outbreak",0
842,Inter Miami owner David Beckham has altered the MLS’s team logo in the wake of the coronavirus pandemic to encourage social distancing after the league announced last week that it intends to play a full season,1
5734,"The Real Umbrella Corp: Wuhan Ultra Biohazard Lab Was Studying ""The World's Most Dangerous Pathogens"" | Zero Hedge",1
6075,"My friend who works at WHO is so frustrated about the first case of coronavirus. ""Namasyal pa ng Cebu at Dumaguete si ate Chinese, kalurkee. Mga kasakay niya sa plane kung saan saan na yun ngayon!!!"" Bakit kasi ang inaatupag ng gobyerno is yung travel ban ni Bato",2
733,"Just weeks after all of Broadway was shut down, the annual Tony Awards have also been postponed this year as the coronavirus continues to spread throughout New York City and the globe",1
1830,"The former President of Iraq Saddam Hussein, during a meeting in 1990s, had briefed his cabinet and Army about US’ threat to use coronavirus on Iraqis if they didn’t follow their command",0
4922,China is seeking court’s approval to kill all who were tested positive with coronavirus,0
1422,Three unaccompanied migrant children in government custody have tested positive for coronavirus,2
2031,"@ElliottZaagman it's fine that there are mentally ill people out there, but this guy has been saying this unhinged stuff for 20 years (China will collapse in 2002!) and he still gets media coverage",2
4048,Viral WhatsApp message suggested Uber services in Ghana were suspended consequent on the pandemic,0
6545,So far they've quarantined 60 million people in China,0
4585,Garlic water can treat coronavirus,0
6649,"As the third term of the academic year starts, concerns on the 2019 Novel Coronavirus arise",0
4197,Singapore checks the Saliva of Indonesian arrivals at Changi Airport,0
15,A coronavirus-related health advisory graphic issued by the World Health Organization warned against unprotected sex with farm animals,0
3376,Ronaldo Bought an Island To Isolate Himself from coronavirus,0
4302,Coronavirus dies at a temperature above 26 – 27 degrees Celcius as per UNICEF,0
5590,Nancy Pelosi tells reporters to bow to each other eastern style to avoid catching the Corona Virus,1
1091,British coronavirus evacuee who was 'taken ill' on last flight out of Wuhan,2
2385,"Killer Chinese virus comes to the US, CDC says https://t.co/PpVn3YoSzL via @MailOnline",1
6317,Now the doctors for military all over China is coming for Wuhan,1
4441,A Shaheen Bagh protestor in India was claimed to have coronavirus,0
4944,Coronavirus is caused by bat soup,0
214,Trump said that sick people should go to work,0
3225,"WhatsApp group admins were detained for sharing coronavirus messages in Dadar, Mumbai",0
2539,@CriticalRiposte @mtaibbi Take China for example instead. Do you think that their technocrat government would be more or less domineering/quasi-totalitarian if the U.S. didn't exist as a constant threat to their legitimacy/power? For an even more obvious example see: USSR during Cold War,2
1467,The US Army has reached out to retired medical personnel to possibly volunteer to support the coronavirus response effort,2
841,New York City recruiting ride-hailing drivers to deliver food to seniors during coronavirus crisis,1
4963,300.000 people are infected in China,0
6382,Chinese citizens are furious at the death of the whistleblower doctor censored for talking about the coronavirus. His mother said she couldn't even say goodbye,1
2241,I have a noon web meeting with European and UK colleagues. And I’m personally/professionally f$cking INCENSED right now about travel bans and blaming Europe and China,1
4027,Dallas student celebrating spring break collapses from coronavirus,0
2213,"😤society in panic?!🤬 Hence no reports by #WHO that we are in the grip of an #Covid19 #Pandemic🤔 Heed advice, dispose of tissues properly, wash hands regularly &amp; thoroughly, there’ll be no need for panic!👍 IMO: #AirConditioning systems might be an issue methinks! #Coronavirus https://t.co/Cn1U3cDu5q",2
3916,Avoid drinking cold water during the pandemic; be exposed to sunlight,0
6610,"The spread in ex china stems from controllable entry points, in most cases",0
3464,"In a statement, Russian President Valdimir Putin said that Russian citizens have to choose between quarantine and prison",0
2149,"US declares virus ‘emergency,’ bans travelers from China https://t.co/IowCYWwQ0l",2
3448,Video of Italian police taking down a man who has come on to the streets despite lockdown in the country,0
3305,News graphic saying Indian Prime Minister has asked for internet to be shut down in the country,0
1454,"Doctors in India say they are being discriminated against over fears they may be infected after working with coronavirus patients. Some doctors have even reported being evicted, or facing threats that their electricity will be cut off",2
233,"The new coronavirus would “go away” in April, as temperatures warm",2
5643,"The outbreak in Wuhan, China, with a novel coronavirus called #2019-nCoV is a rapidly evolving situation. For the most current information from CDC, see http://bit.ly/30HZ1tf ",1
6982,China threatens world supplies,0
6156,"New coronavirus update: Yesterday evening: 11,374 new cases, 213 deaths. This evening: 14,495 new cases, 305 deaths",2
6749,ssm slu hospital didn't have a flood of patients,0
7065,urses have died in our ITU department,0
4323,Coronavirus is actually chemtrail lungs,0
5778,"For all the #BlackPink fans who just learned about the #Coronavirus that is spreading particularly in Wuhan, China. Here is a video explaining about the disease. Please RT for public awareness. And let us all pray for the safety of #Lisa who is currently still in China. (Ctto)",1
1425,"Los Angeles Mayor Eric Garcetti says his city “may become the new, New York” when discussing the coronavirus pandemic",2
3429,Hold your breath for 10 seconds to check if you have coronavirus or not,0
3388,Did Pollution Rate Decreased in the Aftermath of coronavirus Outbreak,0
6819,Last week VP Pence told Congress the U.S. would have a million tests for coronavirus by Friday,0
2378,"A current, real-world example of why on-going research on #biodiversity, including the relationships between species and the kinds of virus, parasite, bacteria hosted by different species is important: https://t.co/vSQevCSVwu #ExtendedSpecimen",1
6498,#Wuhan medical staff says they are are receiving very poor quality medical supplies,0
2468,British ports seeking funds to fight coronavirus spread https://t.co/yqEhUGbPTA https://t.co/frJazkvEXG,1
2768,Please confirm from other source. But it appears (not checked) that #Stanford follows the #UW's decision to cancel in person classes in response to #COVID19. https://t.co/Wl4VcqAXPN,2
2111,"India bans export of protective masks, clothing amid coronavirus outbreak https://t.co/cL1dtS94cD https://t.co/CrvXA8bxPD",2
6890,?the flu shot will protect them from coronavirus,0
2701,Our latest report on estimated cases of #coronavirus #2019nCoV now available in #Mandarin 🔰https://t.co/7A77NXZ3iw https://t.co/ahzDKjdQEw,1
4609,The wife of a Chinese shop owner of Totana (Murcia) has coronavirus,0
3014,The World Health Organization has prescribed a lockdown strategy to tackle COVID-19 which India is following,0
4133,"Felipe Gonzalez, ex-Prime minister of Spain, says that the Spanish coalition government cannot face the covid crisis",0
3213,A photo of the vicepresident of Spain in the hospital allegadly visiting his father sick of coronavirus,0
6335,The government in #Wuhan has announced a temporary halt to the issuing of documents for the city’s residents wanting to leave #China until the #coronavirus emergency is under control,1
6776,the seditious treasonous inferring that staff of the royal family have been tested for corona virus rigourously for weeks is patently untrue,1
51,"Author Dean Koontz predicted the 2020 new coronavirus outbreak in his 1981 novel ""The Eyes of Darkness.""",0
6319,"Liang Wudong, a doctor at Hubei Xinhua Hospital and on the front line of the Coronavirus outbreak in Wuhan, has died from the virus at age 62",1
2643,"$9 Cabbages, Emergency Pork: Coronavirus Tests China on Food - https://t.co/30o3bG2Z2T #GoogleAlerts",2
294,"Entrepreneur Elon Musk suggested children are ""essentially immune"" to coronavirus",0
3714,The government has mandated by decree a salary cut for high public officials,0
979,"The Waller County community of Cane Island is hosting a pop-up drive-in movie weekend, with three straight days of old-fashioned double-features",1
1974,@Rossputin @JonCaldara @630khow Mmmmm..... You think you don't have the coronavirus.....can we be sure,2
6682,people can spread the deadly Wuhan coronavirus before they're symptomatic,2
5439,people who play league of legends are safe,1
2516,"@SenTedCruz As the data collected from the Wuhan virus cases, around 47% of the cases would not be shown any symptoms within 14 days, it means wear face mask when you feel sick is not the proper measures as still half of the infected person would spread the Wuhan virus",1
2644,★ Two people tested for coronavirus in Ventura County - KEYT #BreakingNews ➧➧➧ https://t.co/br6msG6g8f https://t.co/JRO3TLYvM3,1
1369,African students stranded in coronavirus heartland Wuhan plead with embassies,2
5001,"mostly Coronavirus killed 1,12,000 people and infected 28 lakh in China",0
3503,Man is spitting on police officer to spread COVID-19 in India,0
4330,Classes were cancelled in all Basque Country because of coronavirus,0
7014,more than 360 people have died from Covid-19 in Burkina Faso,0
4359,UNICEF advises a certain set of steps to follow for coronavirus,0
6550,Some hospitals in Wuhan have refused to accept patients because medical staff are infected China's major media do not report the true condition of hospitals at all,0
5133,No Video of a plate of bat soup that allegedly started the coronavirus outbreak,0
5151,China constructed an hospital for the epidemic in 48 hours,0
2983,"Press Release on movement restriction for COVID-19 outbreak by National Security Council, PMO (India)",0
7048,Hamilton Police are issuing tickets under the Emergency Management and Civil Protection Act in #HamOnt if there are more than 2+ people in a car,0
347,The WHO has said that regularly rinsing your nose with saline is likely to prevent infection with the new coronavirus,0
3871,"As coronavirus outbreak surges, PM Narendra Modi has decided to facilitate fellow countrymen with free masks under the ‘Swacch Bharat’ scheme",0
4750,This coronavirus-infected patient reached to Dr. Vinod Kumar but he wasn’t given the treatment. He was later referred to Bhagalpur. It further states that one should avoid meat and fish for 3 months and wear mask to protect yourself from coronavirus,0
6452,Should we be worried about coronavirus in #Thailand? Yes and no. The chance of people getting the virus is low,0
2948,A meme replicates a Nostradamus prophecy foretelling the 2020 COVID-19 coronavirus disease pandemic,0
5215,This video showing a market of animals is claimed to be shot in Wuhan,0
3960,Madrid enables 915038030 to request prescription drugs,0
2481,"@marwilliamson Socialism has failed in East Germany, Soviet Union, Cambodia, Cuba, China, Vietnam, North Korea, Ethiopia, Poland, Romania, and Venezuela. Thank God there are checks on Presidential powers in the United States. Your tweet is reckless",2
3090,Italian Prime Minister Giuseppe Conte broke down amid Covid19 deaths in his country,0
3831,"The Italian National Guard has declared that it will apply a stricter sect of rules, called BLS-4, if Covid-19 has not been contained by April the 15th",0
783,An Army veteran and the CEO of an apparel company in Georgia who is shifting his operations to make protective masks for doctors and nurses amid the coronavirus outbreak said on “Fox & Friends” on Wednesday that he “needs support.”,1
6734,all businesses closed,0
8,"Contaminated money can spread the new coronavirus. The World Health Organization has advised people to ""wash their hands after handling banknotes.""",2
4315,This video of ‘coronavirus patient’ persecuted by the press is from Mexico,0
1806,"A video which shows a speech made during a price war between pepper traders in Karnataka's Kodagu is being recirculated calling for boycotting Muslim traders, in the wake of coronavirus",0
517,"President Donald Trump’s actions on the coronavirus: “No. 1, he fired the pandemic team two years ago. No. 2, he's been defunding the Centers for Disease Control.”",2
3761,"One photograph of the meeting of the Bolivian health minister, Anibal Cruz with delegates, hints that they are hiding current figures of the infections with COVID-19 to the population",0
993,"First Houston COVID-19 drive-thru testing site expands to older adults with symptoms. People 65 and older with cough, difficulty breathing, and fever may call the Houston Health Department COVID-19 call center at 832-393-4220 between 9 a.m. and 3 p.m. to be screened",1
6137,"Our latest: China is marshaling state-owned industries and market controls to build hospitals, ensure stable commodity prices, and provide universal treatment to stop the coronavirus outbreak—providing a global demonstration of the strengths of socialism",2
3101,Video of Muslims gathered on roads despite the curfew to curb the spread of Coronavirus,0
1361,Disabled Chinese boy dies while father in virus quarantine,2
6816,Russian Planes carrying aid to Italy blocked from using Poland Airspace,0
1788,"A video showing a man abusing is going viral claiming that the video is from Wuhan where people are quarantined and locked up in their houses. It also adds that the residents are getting impatient and irritated and so they are greeting each other with abuses. It shows an apartment building where a man shouts “Good morning my neighbours!” Someone in reply shouts “Hey fuck you!” while the first man replies “Yes, yes, fuck you too”",0
4991,Corona Virus Victim Secretly Cremated,0
6549,it's a battle,0
